,     Refresh     ,Unnamed: 1,Last Update : 2021-05-21 20:01:59,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
0,0,,,,,,,,,,,,,,,
1,Time Series (Company),,,,,,,,,,,,,,,
2,Frequency,Ascending,D,0,,,,,,,,,,,,
3,Period(From),Korean,20160520,0,,,,,,,,,,,,
4,Period(To),,CPD [20210521],0,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,
6,Code,A069500,A232080,A143850,A195930,A238720,A192090,A148070,A136340,A182490,A132030,A130680,A114800,A138230,A139660,A130730
7,Name,KODEX 200,TIGER 코스닥150,TIGER 미국S&P500선물(H),TIGER 유로스탁스50(합성 H),KINDEX 일본Nikkei225(H),TIGER 차이나CSI300,KOSEF 국고채10년,KBSTAR 중기우량회사채,TIGER 단기선진하이일드(합성 H),KODEX 골드선물(H),TIGER 원유선물Enhanced(H),KODEX 인버스,KOSEF 미국달러선물,KOSEF 미국달러선물인버스,KOSEF 단기자금
8,Item Code,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100,S100100
9,Unit,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares,Local/Shares
10,Base Date,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,
12,D A T E,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가,종가
548,2018-07-25 00:00:00,29610,12390,33310,11500,14525,7990,117050,102310,11330,9055,5170,6530,11595,10995,101635
549,2018-07-26 00:00:00,29810,12745,33540,11570,14405,7900,117050,102380,11295,9075,5220,6500,11530,11030,101650
550,2018-07-27 00:00:00,29900,12800,33635,11630,14535,7820,116965,102320,11310,9020,5230,6470,11510,11085,101650
551,2018-07-30 00:00:00,29765,12580,33170,11595,14480,7745,116965,102315,11320,9000,5185,6495,11540,11050,101650
552,2018-07-31 00:00:00,29805,12790,33200,11610,14475,7775,117150,102330,11280,9010,5240,6480,11520,11065,101655
553,2018-08-01 00:00:00,29910,13170,33365,11710,14595,7695,116810,102330,11280,9005,5140,6455,11545,11040,101660
554,2018-08-02 00:00:00,29375,12905,33175,11580,14440,7500,116895,102360,11285,8990,5110,6570,11590,10990,101680
555,2018-08-03 00:00:00,29605,13065,33470,11590,14400,7425,117000,102385,11340,8895,5180,6520,11620,10975,101685
556,2018-08-06 00:00:00,29560,12855,33620,11555,14420,7295,116970,102445,11340,8945,5190,6525,11580,11010,101695
557,2018-08-07 00:00:00,29760,12995,33760,11615,14425,7400,117195,102505,11295,8910,5220,6490,11580,11015,101695
558,2018-08-08 00:00:00,29765,12950,33815,11645,14540,7360,117150,102535,11310,8940,5210,6490,11535,11055,101705
559,2018-08-09 00:00:00,29750,13115,33815,11575,14520,7535,117460,102620,11320,8960,5085,6490,11510,11080,101725
560,2018-08-10 00:00:00,29425,13035,33635,11540,14315,7545,117700,102670,11360,8900,5055,6565,11630,10955,101725
561,2018-08-13 00:00:00,29035,12535,33485,11375,13955,7540,117765,102690,11295,8910,5105,6645,11685,10910,101735
562,2018-08-14 00:00:00,29165,12655,33555,11345,14250,7475,117610,102690,11305,8790,5110,6620,11625,10940,101740
563,2018-08-16 00:00:00,28880,12655,33485,11220,14225,7300,117940,102655,11380,8660,4945,6680,11650,10955,101755
564,2018-08-17 00:00:00,28890,12905,33665,11330,14300,7200,118345,102770,11315,8660,4960,6680,11605,11005,101760
565,2018-08-20 00:00:00,28915,12820,33770,11250,14250,7185,118495,102810,11350,8730,4990,6675,11580,11015,101770
566,2018-08-21 00:00:00,29230,13240,33835,11305,14255,7385,118945,103050,11345,8815,5005,6605,11535,11060,101785
567,2018-08-22 00:00:00,29335,13130,33745,11285,14235,7350,118945,102975,11325,8790,5040,6585,11535,11045,101780
568,2018-08-23 00:00:00,29455,13255,33865,11320,14320,7385,118755,102955,11320,8785,5190,6555,11565,11040,101800
569,2018-08-24 00:00:00,29570,13465,33865,11325,14385,7350,118840,102965,11325,8755,5235,6530,11540,11060,101800
570,2018-08-27 00:00:00,29720,13600,34120,11430,14605,7570,119095,102970,11380,8885,5230,6495,11490,11100,101810
571,2018-08-28 00:00:00,29740,13460,34305,11520,14620,7530,119205,102915,11350,8905,5240,6490,11445,11135,101810
572,2018-08-29 00:00:00,29825,13585,34340,11445,14580,7480,119225,103010,11360,8865,5230,6470,11440,11155,101820
573,2018-08-30 00:00:00,29840,13595,34460,11475,14665,7425,119160,102965,11370,8840,5320,6475,11435,11145,101820
574,2018-08-31 00:00:00,29960,13905,34340,11395,14590,7420,119495,103075,11370,8865,5365,6445,11480,11105,101835
575,2018-09-03 00:00:00,29785,13910,34360,11225,14565,7330,119700,103075,11355,8840,5315,6485,11455,11090,101850
576,2018-09-04 00:00:00,29915,14125,34430,11230,14580,7445,119785,103130,11330,8805,5360,6450,11505,11110,101860
577,2018-09-05 00:00:00,29530,13915,34225,11140,14530,7380,119895,103145,11365,8775,5285,6545,11570,11050,101865
578,2018-09-06 00:00:00,29485,13790,34090,10970,14330,7290,120400,102625,11340,8810,5235,6560,11595,11000,101875
579,2018-09-07 00:00:00,29320,13830,34080,10965,14335,7285,120130,102590,11340,8840,5200,6580,11585,10990,101875
580,2018-09-10 00:00:00,29385,13805,34080,10935,14395,7230,120200,102595,11365,8780,5225,6585,11645,10950,101880
581,2018-09-11 00:00:00,29290,13925,34140,11025,14450,7140,120150,102580,11350,8805,5190,6590,11605,10990,101885
582,2018-09-12 00:00:00,29260,14120,34220,10975,14505,7145,120105,102635,11360,8780,5340,6590,11645,10945,101890
583,2018-09-13 00:00:00,29300,14185,34155,10995,14645,7160,120215,102585,11355,8850,5335,6590,11585,11015,101895
584,2018-09-14 00:00:00,29765,14365,34405,11065,14805,7205,119805,102455,11355,8860,5265,6485,11525,11060,101895
585,2018-09-17 00:00:00,29530,14310,34315,11075,14825,7115,119565,102495,11410,8805,5280,6530,11625,10955,101895
586,2018-09-18 00:00:00,29660,14395,34200,11030,15040,7255,119285,102470,11385,8790,5240,6500,11585,11005,101890
587,2018-09-19 00:00:00,29685,14360,34400,11115,15230,7350,119240,102370,11385,8825,5345,6505,11565,11020,101895
588,2018-09-20 00:00:00,29965,14215,34410,11160,15200,7370,118850,102300,11405,8860,5460,6445,11565,11045,101925
589,2018-09-21 00:00:00,30085,14310,34710,11285,15320,7560,118825,102375,11415,8895,5385,6415,11520,11075,101915
590,2018-09-27 00:00:00,30315,14435,34365,11375,15330,7525,119255,102440,11440,8790,5535,6370,11490,11095,101930
591,2018-09-28 00:00:00,30125,14250,34420,11400,15590,7505,119420,102420,11405,8685,5535,6405,11465,11150,101925
592,2018-10-01 00:00:00,30120,14200,34660,11290,15655,7530,119260,102420,11430,8740,5630,6410,11480,11110,101935
593,2018-10-02 00:00:00,29755,13620,34540,11265,15680,7445,119105,102460,11420,8775,5790,6490,11550,11035,101940
594,2018-10-04 00:00:00,29295,13565,34415,11220,15450,7330,118700,102340,11425,8805,5820,6595,11655,10935,101955
595,2018-10-05 00:00:00,29250,13285,34400,11170,15355,7290,118545,102335,11425,8825,5755,6600,11660,10930,101955
596,2018-10-08 00:00:00,29105,13120,34180,11085,15245,7350,118455,102310,11410,8795,5660,6630,11700,10905,101960
597,2018-10-10 00:00:00,28915,12935,34075,11040,15130,7260,118800,102340,11365,8745,5745,6675,11715,10905,101970
598,2018-10-11 00:00:00,27720,12375,32605,10640,14600,7015,119230,102505,11325,8785,5520,6940,11810,10800,101980
599,2018-10-12 00:00:00,27990,12865,32800,10735,14530,7015,119045,102445,11325,8940,5510,6880,11665,10905,101990
600,2018-10-15 00:00:00,27835,12480,32500,10610,14255,6955,119130,102465,11430,9000,5495,6930,11720,10890,101985
601,2018-10-16 00:00:00,27760,12730,32545,10695,14500,6850,119340,102465,11420,9005,5490,6950,11655,10950,101985
602,2018-10-17 00:00:00,28120,12860,33275,10825,14725,6875,119675,102530,11415,8980,5520,6850,11630,10950,101985
603,2018-10-18 00:00:00,27870,12620,33055,10735,14635,6750,120060,102635,11355,8965,5355,6915,11715,10895,102010
604,2018-10-19 00:00:00,27980,12875,32865,10685,14545,6920,119815,102625,11380,9005,5275,6890,11690,10915,102015
605,2018-10-22 00:00:00,28035,12995,32750,10725,14600,7170,119595,102575,11410,9015,5335,6875,11665,10935,102015
606,2018-10-23 00:00:00,27385,12525,32175,10440,14105,7005,119935,102655,11350,9025,5295,7075,11745,10865,102020
607,2018-10-24 00:00:00,27245,12175,32315,10445,14190,7020,120100,102610,11360,9045,5115,7100,11700,10925,102025
608,2018-10-25 00:00:00,26810,12035,31580,10380,13595,7025,120565,102700,11350,9105,5085,7205,11760,10850,102040
609,2018-10-26 00:00:00,26385,11650,31565,10285,13515,6980,120785,102685,11320,9080,5100,7325,11800,10805,102040
610,2018-10-29 00:00:00,26170,11325,31435,10395,13550,6805,121220,102820,11290,9055,5150,7380,11795,10855,102035
611,2018-10-30 00:00:00,26270,11520,31365,10490,13840,6910,121070,102745,11315,9000,5155,7325,11765,10825,102055
612,2018-10-31 00:00:00,26390,11315,31810,10535,14115,6960,120655,102720,11265,8945,5105,7300,11790,10840,102060
613,2018-11-01 00:00:00,26280,11350,31985,10615,13990,6990,120685,102655,11270,8970,4990,7335,11775,10855,102080
614,2018-11-02 00:00:00,27275,11995,32580,10705,14335,7230,120350,102565,11305,9055,4900,7060,11605,11000,102085
615,2018-11-05 00:00:00,26975,12035,32085,10650,14000,7170,120380,102650,11335,9050,4825,7115,11620,10985,102085
616,2018-11-06 00:00:00,27165,11980,32335,10665,14225,7085,120350,102665,11280,9010,4825,7075,11620,10985,102100
617,2018-11-07 00:00:00,27025,11820,32580,10715,14205,7060,120630,102665,11315,9025,4745,7115,11615,10985,102105
618,2018-11-08 00:00:00,27255,11945,33170,10850,14445,7020,120710,102710,11330,8985,4750,7055,11550,11040,102125
619,2018-11-09 00:00:00,27090,11725,33095,10760,14330,6930,120880,102725,11340,8950,4675,7095,11670,10945,102135
620,2018-11-12 00:00:00,27160,11325,32940,10770,14230,7050,121200,102735,11330,8855,4695,7080,11730,10890,102135
621,2018-11-13 00:00:00,26955,11350,32330,10610,14060,7070,121080,102710,11320,8835,4550,7135,11720,10880,102140
622,2018-11-14 00:00:00,26885,11360,32175,10665,14020,7050,121310,102835,11265,8830,4255,7150,11720,10900,102150
623,2018-11-15 00:00:00,27155,11665,31935,10680,14020,7105,121010,102795,11270,8900,4320,7080,11685,10925,102155
624,2018-11-16 00:00:00,27135,11830,32140,10675,13985,7130,121045,102815,11255,8905,4375,7090,11665,10915,102165
625,2018-11-19 00:00:00,27230,12130,32210,10545,14035,7170,121360,102850,11270,8920,4380,7060,11675,10905,102155
626,2018-11-20 00:00:00,26960,11825,31725,10420,13820,7055,121310,102865,11245,8955,4350,7130,11650,10955,102165
627,2018-11-21 00:00:00,26830,11960,31265,10390,13830,7060,121210,102870,11165,8955,4150,7165,11700,10890,102160
628,2018-11-22 00:00:00,26800,11940,31310,10450,13930,7070,121290,102895,11190,9010,4165,7175,11685,10915,102180
629,2018-11-23 00:00:00,26630,11760,31120,10360,13940,6945,121580,102970,11195,9005,4060,7235,11700,10915,102185
630,2018-11-26 00:00:00,26990,12045,31200,10475,13990,6875,121685,102975,11200,8985,3910,7130,11680,10935,102185
631,2018-11-27 00:00:00,27200,12110,31425,10560,14030,6860,121810,103035,11195,8960,3925,7085,11690,10930,102180
632,2018-11-28 00:00:00,27365,12085,31750,10530,14200,6930,121800,103030,11175,8910,3990,7040,11660,10940,102190
633,2018-11-29 00:00:00,27415,11910,32235,10565,14235,6885,122130,103125,11205,8990,3855,7025,11585,11010,102205
634,2018-11-30 00:00:00,27160,11965,32335,10540,14275,6890,122310,103135,11225,8970,3925,7090,11615,11010,102195
635,2018-12-03 00:00:00,27635,12355,33100,10725,14445,7090,122095,103085,11240,8995,4095,6965,11500,11080,102215
636,2018-12-04 00:00:00,27325,12240,32685,10590,14095,7075,122395,103085,11245,9075,4085,7050,11450,11135,102220
637,2018-12-05 00:00:00,27160,12085,31900,10480,14015,7085,122745,103140,11300,9050,4015,7085,11535,11060,102230
638,2018-12-06 00:00:00,26755,11665,31450,10320,13800,6935,123500,102855,11255,9070,3990,7190,11610,11010,102245
639,2018-12-07 00:00:00,26845,11855,31670,10270,13980,6935,123455,102875,11180,9070,3905,7165,11595,11015,102250
640,2018-12-10 00:00:00,26595,11605,30895,10035,13695,6915,123480,102870,11240,9155,4010,7235,11670,10960,102255
641,2018-12-11 00:00:00,26530,11410,31075,10045,13645,6930,123405,102900,11190,9145,3900,7245,11700,10920,102260
642,2018-12-12 00:00:00,26875,11765,31375,10205,13860,7010,123175,102895,11215,9090,3990,7145,11675,10920,102265
643,2018-12-13 00:00:00,27015,11770,31425,10290,14000,7080,123055,102920,11230,9095,3925,7120,11635,10985,102285
644,2018-12-14 00:00:00,26585,11415,30975,10215,13825,7005,123190,102935,11225,9060,3975,7240,11710,10905,102285
645,2018-12-17 00:00:00,26660,11400,30810,10235,13825,7015,123375,102955,11245,9065,3920,7210,11720,10895,102290
646,2018-12-18 00:00:00,26565,11355,30125,10125,13550,6920,123415,102990,11205,9105,3750,7240,11695,10920,102300
647,2018-12-19 00:00:00,26740,11645,30085,10155,13565,6835,123910,103030,11180,9130,3565,7190,11635,10950,102310
648,2018-12-20 00:00:00,26505,11585,29780,9950,13060,6725,124080,103015,11180,9105,3575,7270,11690,10910,102325
649,2018-12-21 00:00:00,26480,11735,29240,9910,13000,6595,123675,102945,11055,9215,3510,7270,11645,10965,102330
650,2018-12-24 00:00:00,26490,11690,28600,9895,12880,6635,123450,102935,11020,9240,3480,7265,11670,10965,102330
651,2018-12-26 00:00:00,26145,11805,27585,9610,12395,6570,123630,102995,11030,9325,3255,7375,11675,10950,102335
652,2018-12-27 00:00:00,26470,11780,28975,9895,12930,6490,121385,103025,10970,9285,3495,7280,11630,10995,100765
653,2018-12-28 00:00:00,26580,11840,29330,9890,12935,6535,121370,102985,11000,9350,3490,7240,11600,11045,100770
654,2019-01-02 00:00:00,26270,11545,29260,9885,12810,6465,121355,103080,11035,9400,3405,7325,11620,11005,100785
655,2019-01-03 00:00:00,26015,11280,29025,9820,12945,6405,121395,103120,11020,9440,3470,7415,11710,10905,100805
656,2019-01-04 00:00:00,26215,11490,29055,9890,12545,6535,121105,103055,11025,9460,3590,7345,11675,10955,100815
657,2019-01-07 00:00:00,26590,11575,29890,10110,12800,6625,121155,103065,11165,9425,3690,7240,11615,11005,100825
658,2019-01-08 00:00:00,26415,11435,30085,10075,12965,6615,121005,103060,11170,9380,3675,7290,11665,10955,100830
659,2019-01-09 00:00:00,26960,11625,30400,10180,13200,6760,120830,103110,11205,9350,3810,7145,11650,10970,100840
660,2019-01-10 00:00:00,26950,11700,30260,10160,13015,6770,121205,103165,11305,9460,3880,7145,11615,10995,100850
661,2019-01-11 00:00:00,27115,11675,30525,10215,13100,6830,121035,103190,11240,9450,3925,7095,11585,11020,100855
662,2019-01-14 00:00:00,26880,11500,30290,10115,13160,6750,121130,103195,11280,9435,3830,7165,11660,10970,100860
663,2019-01-15 00:00:00,27420,11665,30605,10235,13265,6855,121330,103205,11270,9430,3840,7015,11635,10995,100870
664,2019-01-16 00:00:00,27540,11625,30770,10250,13200,6875,121265,103185,11265,9430,3885,6990,11630,10970,100875
665,2019-01-17 00:00:00,27600,11430,30680,10225,13155,6875,121285,103250,11285,9430,3885,6980,11640,10970,100885
666,2019-01-18 00:00:00,27810,11650,31125,10295,13225,6940,120980,103240,11295,9430,3930,6920,11645,10980,100885
667,2019-01-21 00:00:00,27825,11570,31395,10360,13395,7045,120855,103235,11370,9370,3970,6920,11705,10920,100890
668,2019-01-22 00:00:00,27685,11570,31215,10415,13255,6960,120990,103215,11320,9310,3920,6955,11730,10885,100890
669,2019-01-23 00:00:00,27845,11520,31045,10290,13255,6910,121125,103285,11320,9375,3960,6910,11710,10920,100895
670,2019-01-24 00:00:00,28075,11735,31040,10320,13280,6990,121195,103305,11310,9340,3900,6860,11725,10890,100910
671,2019-01-25 00:00:00,28585,11850,31200,10420,13350,7030,121005,103240,11345,9355,3970,6725,11645,10985,100915
672,2019-01-28 00:00:00,28570,11915,31245,10460,13345,7020,120870,103400,11370,9500,3915,6735,11615,11015,100910
673,2019-01-29 00:00:00,28705,11875,31070,10425,13355,7025,120730,103260,11310,9510,3875,6715,11595,11020,100910
674,2019-01-30 00:00:00,29055,12000,31090,10500,13280,7050,120545,103255,11335,9585,3950,6635,11600,11030,100920
675,2019-01-31 00:00:00,29025,12080,31600,10555,13435,7050,120840,103340,11365,9625,3985,6645,11575,11050,100955
676,2019-02-01 00:00:00,28995,12080,31825,10485,13375,7110,121160,103365,11410,9615,3950,6665,11635,11000,100955
677,2019-02-07 00:00:00,28995,12325,32080,10630,13290,7195,121190,103400,11475,9505,4025,6655,11685,10955,100970
678,2019-02-08 00:00:00,28585,12295,31670,10410,13020,7130,121405,103445,11505,9525,3925,6750,11680,10950,100980
679,2019-02-11 00:00:00,28635,12430,31850,10475,13175,7245,121590,103470,11450,9565,3935,6740,11695,10945,100985
680,2019-02-12 00:00:00,28790,12315,32070,10530,13430,7325,121370,103455,11420,9540,3960,6700,11680,10930,100990
681,2019-02-13 00:00:00,28935,12500,32465,10625,13680,7455,121230,103440,11445,9570,4025,6670,11665,10960,100990
682,2019-02-14 00:00:00,29215,12520,32475,10660,13680,7465,121295,103460,11430,9530,4075,6610,11695,10930,101010
683,2019-02-15 00:00:00,28830,12445,32195,10545,13530,7390,121540,103510,11450,9550,4095,6695,11725,10905,101015
684,2019-02-18 00:00:00,29040,12565,32720,10740,13650,7560,121340,103485,11490,9635,4185,6640,11710,10920,101020
685,2019-02-19 00:00:00,28905,12645,32705,10740,13765,7570,121295,103500,11495,9645,4195,6670,11730,10905,101020
686,2019-02-20 00:00:00,29240,12690,32735,10745,13750,7640,121275,103495,11475,9755,4190,6595,11690,10945,101025
687,2019-02-21 00:00:00,29240,12620,32890,10815,13875,7720,121120,103495,11485,9750,4215,6595,11700,10935,101035
688,2019-02-22 00:00:00,29255,12575,32685,10825,13835,7745,121150,103500,11485,9640,4220,6590,11705,10935,101035
689,2019-02-25 00:00:00,29315,12725,32980,10880,13925,8255,121150,103500,11520,9700,4225,6580,11670,10975,101040
690,2019-02-26 00:00:00,29205,12670,32810,10840,13860,8255,121125,103495,11520,9665,4085,6600,11630,10995,101045
691,2019-02-27 00:00:00,29300,12765,32850,10900,13825,8160,121335,103620,11520,9660,4155,6580,11635,11005,101070
692,2019-02-28 00:00:00,28805,12530,32815,10835,13785,8100,121395,103525,11520,9575,4190,6695,11705,10940,101065
693,2019-03-04 00:00:00,28665,12875,33175,11095,14110,8350,121020,103420,11520,9405,4160,6725,11710,10935,101075
694,2019-03-05 00:00:00,28465,12840,32920,11040,13925,8350,120980,103495,11520,9340,4170,6780,11715,10935,101085
695,2019-03-06 00:00:00,28385,12710,32810,11035,13865,8460,121090,103520,11540,9370,4175,6800,11745,10900,101080
696,2019-03-07 00:00:00,28300,12460,32580,11005,13885,8450,121320,103245,11510,9350,4180,6820,11745,10900,101095
697,2019-03-08 00:00:00,27915,12470,32275,10955,13545,8190,121585,103280,11575,9400,4160,6915,11820,10825,101105
698,2019-03-11 00:00:00,27935,12585,32380,10905,13600,8240,121505,103275,11510,9450,4170,6905,11810,10845,101115
699,2019-03-12 00:00:00,28220,12920,32820,11015,13885,8340,121400,103275,11510,9420,4195,6835,11755,10895,101115
700,2019-03-13 00:00:00,28015,12900,32855,10940,13745,8350,121705,103335,11525,9495,4220,6885,11790,10870,101120
701,2019-03-14 00:00:00,28090,12775,33130,11025,13775,8240,121620,103355,11540,9465,4270,6870,11825,10835,101135
702,2019-03-15 00:00:00,28415,12605,33150,11090,13895,8385,121500,103325,11570,9460,4275,6795,11845,10820,101135
703,2019-03-18 00:00:00,28440,12650,33335,11295,13960,8550,121415,103270,11585,9450,4270,6790,11795,10870,101150
704,2019-03-19 00:00:00,28410,12485,33395,11210,13965,8480,121600,103330,11595,9490,4285,6795,11780,10880,101145
705,2019-03-20 00:00:00,28445,12500,33385,11225,13865,8510,121610,103295,11620,9495,4295,6790,11775,10890,101150
706,2019-03-21 00:00:00,28640,12335,33260,11190,13965,8525,122005,103435,11630,9590,4330,6740,11745,10900,101170
707,2019-03-22 00:00:00,28705,12340,33615,11150,13930,8535,122110,103420,11590,9535,4315,6725,11775,10885,101175
708,2019-03-25 00:00:00,28150,12050,32885,10945,13575,8390,122570,103535,11610,9575,4220,6870,11820,10840,101180
709,2019-03-26 00:00:00,28170,12205,33060,10990,13855,8280,122345,103480,11610,9600,4260,6865,11815,10850,101185
710,2019-03-27 00:00:00,28165,12000,33305,11030,13700,8385,122915,103610,11590,9545,4280,6855,11825,10835,101195
711,2019-03-28 00:00:00,28010,11860,32970,11015,13690,8335,123360,103785,11585,9520,4250,6910,11850,10815,101205
712,2019-03-29 00:00:00,28175,12140,33245,11045,13810,8635,123310,103735,11585,9350,4275,6870,11835,10825,101225
713,2019-04-01 00:00:00,28550,12185,33590,11165,13910,8810,122930,103715,11585,9375,4325,6770,11810,10845,101220
714,2019-04-02 00:00:00,28660,12175,33740,11225,13990,8850,122970,103770,11595,9345,4370,6750,11850,10825,101225
715,2019-04-03 00:00:00,29080,12400,33910,11360,14135,8910,122765,103735,11640,9390,4430,6640,11830,10845,101240
716,2019-04-04 00:00:00,29110,12370,33825,11420,14110,9020,122850,103760,11605,9385,4400,6630,11850,10820,101255
717,2019-04-05 00:00:00,29165,12290,33980,11450,14200,9100,122660,103720,11620,9355,4380,6615,11850,10825,101265
718,2019-04-08 00:00:00,29095,12245,34035,11395,14065,9075,123000,103800,11615,9415,4475,6640,11925,10740,101265
719,2019-04-09 00:00:00,29145,12315,34070,11325,14140,9070,122875,103790,11695,9425,4535,6625,11915,10760,101265
720,2019-04-10 00:00:00,29295,12370,33985,11280,14130,9155,122905,103795,11710,9470,4525,6595,11880,10800,101275
721,2019-04-11 00:00:00,29230,12455,34075,11315,14120,9015,122930,103830,11710,9485,4530,6615,11890,10795,101280
722,2019-04-12 00:00:00,29300,12425,34075,11400,14155,8900,122850,103810,11720,9390,4515,6590,11890,10790,101285
723,2019-04-15 00:00:00,29420,12420,34270,11420,14400,8945,122455,103770,11695,9340,4500,6565,11820,10855,101290
724,2019-04-16 00:00:00,29535,12435,34310,11420,14370,9070,122380,103790,11725,9315,4470,6545,11860,10825,101295
725,2019-04-17 00:00:00,29515,12415,34315,11465,14405,9115,122180,103755,11675,9260,4565,6545,11855,10830,101300
726,2019-04-18 00:00:00,29045,12165,34060,11470,14315,9110,122760,103890,11680,9195,4515,6650,11875,10815,101310
727,2019-04-19 00:00:00,29050,12315,34290,11605,14380,9145,122700,103860,11700,9240,4515,6645,11875,10815,101315
728,2019-04-22 00:00:00,29055,12350,34180,11635,14450,9055,122340,103780,11700,9275,4620,6650,11930,10775,101325
729,2019-04-23 00:00:00,29105,12325,34290,11655,14395,9040,122485,103855,11690,9220,4665,6635,11930,10775,101330
730,2019-04-24 00:00:00,28790,12270,34545,11610,14350,9030,122565,103890,11670,9200,4660,6715,12005,10695,101335
731,2019-04-25 00:00:00,28745,12145,34535,11580,14475,8990,123040,103970,11680,9250,4655,6720,12115,10595,101350
732,2019-04-26 00:00:00,28575,11990,34420,11555,14540,8870,122975,103980,11680,9285,4585,6760,12130,10580,101345
733,2019-04-29 00:00:00,28675,12120,34660,11660,14425,8965,123105,104015,11685,9310,4435,6630,12110,10615,101355
734,2019-04-30 00:00:00,28495,12150,34620,11665,14490,8950,123295,104060,11675,9300,4470,6670,12210,10520,101370
735,2019-05-02 00:00:00,28620,12165,34470,11710,14500,8955,122925,103955,11665,9215,4465,6645,12185,10540,101385
736,2019-05-03 00:00:00,28365,12175,34415,11645,14525,8985,122780,103955,11660,9200,4355,6705,12225,10505,101390
737,2019-05-07 00:00:00,28140,12005,34500,11450,14330,8515,122920,104055,11725,9300,4400,6765,12200,10515,101395
738,2019-05-08 00:00:00,28010,11830,34050,11330,14095,8400,122970,104070,11715,9315,4375,6790,12225,10515,101400
739,2019-05-09 00:00:00,27190,11510,33830,11365,13985,8285,123150,104100,11710,9290,4350,6995,12325,10420,101430
740,2019-05-10 00:00:00,27240,11510,33800,11230,13950,8485,123095,104090,11710,9305,4390,6985,12300,10445,101420
741,2019-05-13 00:00:00,26920,11185,33660,11180,13845,8285,123045,104095,11675,9300,4365,7070,12405,10345,101445
742,2019-05-14 00:00:00,26870,11220,33205,11145,13750,8315,123095,104120,11655,9405,4320,7080,12435,10330,101435
743,2019-05-15 00:00:00,26995,11525,33550,11270,13825,8540,123185,104115,11670,9375,4330,7050,12440,10335,101445
744,2019-05-16 00:00:00,26615,11310,33530,11270,13750,8525,123565,104250,11665,9390,4420,7145,12465,10315,101460
745,2019-05-17 00:00:00,26440,11205,33775,11380,13880,8335,123610,104240,11660,9325,4455,7200,12500,10275,101470
746,2019-05-20 00:00:00,26510,10975,33790,11460,13910,8155,123345,104215,11690,9240,4495,7180,12490,10285,101485
747,2019-05-21 00:00:00,26640,11030,33625,11280,13900,8340,123535,104245,11690,9230,4480,7145,12485,10280,101490
748,2019-05-22 00:00:00,26700,11050,33715,11370,13900,8285,123515,104245,11680,9210,4405,7130,12490,10280,101485
749,2019-05-23 00:00:00,26665,10830,33480,11300,13780,8180,123770,104300,11640,9225,4285,7145,12445,10325,101500
750,2019-05-24 00:00:00,26470,10725,33335,11190,13665,8180,123995,104360,11630,9285,4125,7190,12435,10330,101515
751,2019-05-27 00:00:00,26490,10745,33380,11260,13835,8260,123850,104330,11660,9310,4130,7190,12390,10365,101515
752,2019-05-28 00:00:00,26530,10980,33405,11330,13900,8285,123900,104345,11660,9285,4170,7180,12420,10340,101515
753,2019-05-29 00:00:00,26170,10725,32845,11075,13710,8340,124430,104445,11630,9285,4120,7280,12500,10280,101525
754,2019-05-30 00:00:00,26410,10725,32815,11120,13690,8230,124500,104420,11625,9240,4170,7215,12450,10315,101540
755,2019-05-31 00:00:00,26365,10880,32595,11080,13475,8250,125075,104535,11620,9350,3960,7235,12470,10310,101540
756,2019-06-03 00:00:00,26800,10925,32285,10990,13335,8190,124995,104550,11585,9490,3755,7105,12375,10385,101570
757,2019-06-04 00:00:00,26750,10940,32405,11020,13335,8135,125095,104565,11580,9595,3740,7120,12380,10380,101585
758,2019-06-05 00:00:00,26780,11000,33085,11235,13440,8165,125460,104170,11620,9620,3735,7110,12345,10405,101595
759,2019-06-07 00:00:00,26790,11065,33580,11235,13650,8080,125410,104240,11640,9605,3750,7110,12375,10390,101600
760,2019-06-10 00:00:00,27180,11130,33985,11395,13830,8235,125220,104235,11650,9580,3820,7000,12415,10360,101615
761,2019-06-11 00:00:00,27335,11255,34105,11390,13870,8460,124950,104215,11670,9595,3800,6965,12370,10395,101625
762,2019-06-12 00:00:00,27240,11135,33895,11415,13820,8370,125685,104410,11665,9655,3695,6995,12390,10375,101630
763,2019-06-13 00:00:00,27015,11255,33880,11370,13620,8335,125705,104375,11660,9670,3655,7045,12390,10380,101660
764,2019-06-14 00:00:00,27010,11005,34075,11440,13675,8320,125810,104400,11650,9750,3705,7045,12400,10355,101660
765,2019-06-17 00:00:00,27025,10950,34105,11385,13820,8315,125645,104365,11680,9685,3710,7045,12430,10345,101680
766,2019-06-18 00:00:00,27160,10830,34010,11380,13695,8350,125645,104380,11660,9740,3650,7010,12420,10355,101670
